panel_id,occurrence_id,primary_cell_id,legacy_cell_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,configuration
original_proposal_and_joint_tuning,OCC-bc840257e50cf850,CELL-2e259c7556acb23c,CELL-724228802f8f3e99,tl1-a6-r0,reported cell context,/panels/original_proposal_and_joint_tuning/twolevel/cells/8,"{""caveat"":""Fresh local score verifies endpoint arithmetic/ARGS/ENV; missing local tl1 probe files leave mechanism-spread gate unverified in this rerun. Historical record reports NULL."",""definition"":""PEAK=max(mean plateau5 over partial rho0.03/0.1/0.3)-max(mean over rho0/rho1/plain)."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""NULL at both alpha0""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""twolevel"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-78523132f3967478,CELL-45e2db1cdd3e0eb2,CELL-49bae7e40c4cb595,tl1-a6-r003,reported cell context,/panels/original_proposal_and_joint_tuning/twolevel/cells/9,"{""caveat"":""Fresh local score verifies endpoint arithmetic/ARGS/ENV; missing local tl1 probe files leave mechanism-spread gate unverified in this rerun. Historical record reports NULL."",""definition"":""PEAK=max(mean plateau5 over partial rho0.03/0.1/0.3)-max(mean over rho0/rho1/plain)."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""NULL at both alpha0""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.03"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""twolevel"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-16cedd935f1bcfab,CELL-f68f24f3ed9717a8,CELL-91d6c731893054d9,tl1-a6-r01,reported cell context,/panels/original_proposal_and_joint_tuning/twolevel/cells/10,"{""caveat"":""Fresh local score verifies endpoint arithmetic/ARGS/ENV; missing local tl1 probe files leave mechanism-spread gate unverified in this rerun. Historical record reports NULL."",""definition"":""PEAK=max(mean plateau5 over partial rho0.03/0.1/0.3)-max(mean over rho0/rho1/plain)."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""NULL at both alpha0""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.1"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""twolevel"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-38ae8fd7d204ab96,CELL-6c614a70e7f5a07d,CELL-007eb2ec8fad46f3,tl1-a6-r03,reported cell context,/panels/original_proposal_and_joint_tuning/twolevel/cells/11,"{""caveat"":""Fresh local score verifies endpoint arithmetic/ARGS/ENV; missing local tl1 probe files leave mechanism-spread gate unverified in this rerun. Historical record reports NULL."",""definition"":""PEAK=max(mean plateau5 over partial rho0.03/0.1/0.3)-max(mean over rho0/rho1/plain)."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""NULL at both alpha0""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.3"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""twolevel"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-43a7839c4511ea56,CELL-eb0fbab7176e44b5,CELL-dae0b81728bd19ff,tl1-a6-r1,reported cell context,/panels/original_proposal_and_joint_tuning/twolevel/cells/12,"{""caveat"":""Fresh local score verifies endpoint arithmetic/ARGS/ENV; missing local tl1 probe files leave mechanism-spread gate unverified in this rerun. Historical record reports NULL."",""definition"":""PEAK=max(mean plateau5 over partial rho0.03/0.1/0.3)-max(mean over rho0/rho1/plain)."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""NULL at both alpha0""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""1"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""twolevel"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-1cb4ffa7741373c2,CELL-8644b5219ee97847,CELL-d10e0ab1377f63f6,tl1-a6-scal,reported cell context,/panels/original_proposal_and_joint_tuning/twolevel/cells/13,"{""caveat"":""Fresh local score verifies endpoint arithmetic/ARGS/ENV; missing local tl1 probe files leave mechanism-spread gate unverified in this rerun. Historical record reports NULL."",""definition"":""PEAK=max(mean plateau5 over partial rho0.03/0.1/0.3)-max(mean over rho0/rho1/plain)."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""NULL at both alpha0""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""scalar"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-0fb35962dca591fd,CELL-43152fe1bde3937b,CELL-92823dd181acf76d,eb1-a06,reported cell context,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/0,"{""definition"":""LIFT=mean(ebjs)-mean(additive r=1), 3seeds each; simultaneous GAP to tuned r0.06 must also be<=0.58 for success."",""failure_threshold_pp"":0.3,""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""success_threshold_pp"":1.16,""token"":""FAILURE""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""0.06"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""additive"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-9fded4976b4a6398,CELL-c5ba43887578d8c9,CELL-acb6f306b1bb3e81,eb1-a1,reported cell context,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/1,"{""definition"":""LIFT=mean(ebjs)-mean(additive r=1), 3seeds each; simultaneous GAP to tuned r0.06 must also be<=0.58 for success."",""failure_threshold_pp"":0.3,""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""success_threshold_pp"":1.16,""token"":""FAILURE""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""1"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""additive"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-590cb2d72ab48389,CELL-55168a0a09363abd,CELL-79a5d15c92ae39cf,eb1-ebjr,reported cell context,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/2,"{""definition"":""LIFT=mean(ebjs)-mean(additive r=1), 3seeds each; simultaneous GAP to tuned r0.06 must also be<=0.58 for success."",""failure_threshold_pp"":0.3,""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""success_threshold_pp"":1.16,""token"":""FAILURE""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""ebjs"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-4e886635bcdb801a,CELL-060db8216901f6e2,CELL-a973fa75962b250e,eb1-ebjs,reported cell context,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/3,"{""definition"":""LIFT=mean(ebjs)-mean(additive r=1), 3seeds each; simultaneous GAP to tuned r0.06 must also be<=0.58 for success."",""failure_threshold_pp"":0.3,""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""success_threshold_pp"":1.16,""token"":""FAILURE""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""ebjs"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-5e1a75449623784c,CELL-56a56eeba431a408,CELL-b68d159b3c1b87c8,eb1-ebjz,reported cell context,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/4,"{""definition"":""LIFT=mean(ebjs)-mean(additive r=1), 3seeds each; simultaneous GAP to tuned r0.06 must also be<=0.58 for success."",""failure_threshold_pp"":0.3,""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""success_threshold_pp"":1.16,""token"":""FAILURE""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""ebjz"",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
original_proposal_and_joint_tuning,OCC-94965adb1215c826,CELL-8269907c1f3755dd,CELL-728f82fb554c9edf,eb1-lay,reported cell context,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/5,"{""definition"":""LIFT=mean(ebjs)-mean(additive r=1), 3seeds each; simultaneous GAP to tuned r0.06 must also be<=0.58 for success."",""failure_threshold_pp"":0.3,""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""success_threshold_pp"":1.16,""token"":""FAILURE""}",,,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
cau1,OCC-ba3fd520eed0994a,CELL-54f8564674b60cde,CELL-7261e042b3e498a8,cau1-lr0005,reported cell context,/panels/cau1/cells/0,"{""registered_token"":""DEFICIT-HOLDS | LADDER:INTERIOR | M*=m6t | SIGMA-PRIOR-DOMINATES | CURVE-DEFICIT | TRAIN-AT-CEILING | ONE-BASELINE-FAMILY | COUNTERWEIGHT-NOT-TESTED | ALPHA0-TWO-CELLS | CIFAR10-ONLY"",""scope"":""ResNet18/CIFAR10, AUGMENT=0, 100ep, batch100, fresh seeds50/51/52, one27-run batch. Reproduced read-only Sep14; ingest remains uncommitted."",""source"":""analysis/cAU1_unaug_denominator_score.py; CORRECTIONS202 registration and206 launch; original raw outputs+PROVENANCE+runtime witnesses; independent arithmetic in this work script""}",,,"{""alpha0"":""0.005"",""augment"":""0"",""base"":""SGD"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":"""",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
cau1,OCC-eb5b697056d0a459,CELL-99b2dcffcb2e2c05,CELL-f03dbd4c8cfeeccf,cau1-lr001,reported cell context,/panels/cau1/cells/1,"{""registered_token"":""DEFICIT-HOLDS | LADDER:INTERIOR | M*=m6t | SIGMA-PRIOR-DOMINATES | CURVE-DEFICIT | TRAIN-AT-CEILING | ONE-BASELINE-FAMILY | COUNTERWEIGHT-NOT-TESTED | ALPHA0-TWO-CELLS | CIFAR10-ONLY"",""scope"":""ResNet18/CIFAR10, AUGMENT=0, 100ep, batch100, fresh seeds50/51/52, one27-run batch. Reproduced read-only Sep14; ingest remains uncommitted."",""source"":""analysis/cAU1_unaug_denominator_score.py; CORRECTIONS202 registration and206 launch; original raw outputs+PROVENANCE+runtime witnesses; independent arithmetic in this work script""}",,,"{""alpha0"":""0.01"",""augment"":""0"",""base"":""SGD"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":"""",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
cau1,OCC-a6627fe09f690b1b,CELL-ff5b16de8ab673ab,CELL-f33d66692fb5b52b,cau1-lr002,reported cell context,/panels/cau1/cells/2,"{""registered_token"":""DEFICIT-HOLDS | LADDER:INTERIOR | M*=m6t | SIGMA-PRIOR-DOMINATES | CURVE-DEFICIT | TRAIN-AT-CEILING | ONE-BASELINE-FAMILY | COUNTERWEIGHT-NOT-TESTED | ALPHA0-TWO-CELLS | CIFAR10-ONLY"",""scope"":""ResNet18/CIFAR10, AUGMENT=0, 100ep, batch100, fresh seeds50/51/52, one27-run batch. Reproduced read-only Sep14; ingest remains uncommitted."",""source"":""analysis/cAU1_unaug_denominator_score.py; CORRECTIONS202 registration and206 launch; original raw outputs+PROVENANCE+runtime witnesses; independent arithmetic in this work script""}",,,"{""alpha0"":""0.02"",""augment"":""0"",""base"":""SGD"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":"""",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
