dataset_id,filename,column,data_type,unit,definition
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,group_count,all blank / unavailable,count,"Tensor, group, coordinate, or block count as named; do not interchange tensor count and coordinate mass."
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,normalized_tensor_count_entropy,all blank / unavailable,dimensionless,Supplied normalized tensor-count entropy; not parameter-mass balance.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,r,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,meta_stepsize,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,meta_optimizer,all blank / unavailable,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,capture_fraction,all blank / unavailable,fraction,(arm mean - in-batch scalar mean)/(in-batch layerwise mean - scalar mean).
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,plateau_window_start_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,plateau_window_end_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_network,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_dataset,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_batch_size,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_granularity,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_base,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_meta,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_meta_stepsize,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_alpha0,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_gamma,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_augment,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_beta_clip,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_hier,all blank / unavailable,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_lam,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_eta_ratio,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,config_epochs_requested,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,test_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,train_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.tuned_cifar100_denominator.per_seed,mechanism__tuned_cifar100_denominator__per_seed.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,epoch,number,epoch,Raw zero-based training epoch index; probe timelines use fractional epochs.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,test_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,train_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,registered_horizon_epochs,number,epochs,Primary registered endpoint for this accuracy panel.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,in_registered_plateau5_window,boolean,boolean,True only for the five raw epochs entering the primary endpoint.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.tuned_cifar100_denominator.epoch_curves,mechanism__tuned_cifar100_denominator__epoch_curves.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,k,number,tensor cut position,Split after the first k of 62 parameter tensors; groups have k and 62-k tensors.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,mode,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,capture_fraction_from_cpk1,number,fraction,Accuracy capture from separate cpk1 means at the 11 measured cuts; blank elsewhere.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,pooled_rate,number,fraction,"Total disagree windows / total determinate windows, pooled over seeds."
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,pooled_disagree,number,windows,"Disagreeing reconstructed windows, pooled over three seeds."
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,pooled_determinate,number,windows,"Determinate reconstructed windows, pooled over three seeds."
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,pooled_indeterminate,number,windows,"Excluded indeterminate reconstructed windows, pooled over three seeds."
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,seed_rate_n,number,fraction of determinate windows; counts are windows,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,seed_rate_mean,number,fraction,Unweighted mean of per-seed window rates; can differ from pooled_rate.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,seed_rate_sd,number,fraction,Supplied sample SD across three seed rates; not across windows.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,seed_rate_se,number,fraction,Supplied SE across three seed rates; not across windows.
mechanism.sign_disagreement.full_61_cut_curve,mechanism__sign_disagreement__full_61_cut_curve.csv,seed_rate_min,number,fraction of determinate windows; counts are windows,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
